gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts,line
20131227PHXGSW,0021300435,PHX,GSW,GSW,total, ,240,45,85,8,20,17,24, ,15,41,56,32,25,9,21,4,4,115,-260
20131228CLEBOS,0021300436,CLE,BOS,CLE,total, ,240,37,79,9,18,17,24, ,10,30,40,17,21,5,15,4,5,100,155
20131228CLEBOS,0021300436,CLE,BOS,BOS,total, ,240,38,83,9,25,18,25, ,13,30,43,22,18,9,15,5,4,103,-175
20131228BKNIND,0021300437,BKN,IND,BKN,total, ,240,36,77,8,21,11,16, ,5,23,28,13,22,9,13,4,2,91,800
20131228BKNIND,0021300437,BKN,IND,IND,total, ,240,38,71,8,19,21,25, ,5,36,41,28,18,8,17,2,4,105,-1400
20131228NYKTOR,0021300438,NYK,TOR,NYK,total, ,240,39,80,7,21,15,20, ,7,30,37,23,26,11,14,4,4,100,220
20131228NYKTOR,0021300438,NYK,TOR,TOR,total, ,240,36,80,15,32,28,34, ,13,32,45,23,22,8,14,4,4,115,-260
20131228DETWAS,0021300439,DET,WAS,DET,total, ,240,31,77,7,21,13,17, ,11,27,38,20,18,9,22,5,5,82,140
20131228DETWAS,0021300439,DET,WAS,WAS,total, ,240,43,86,9,19,11,17, ,16,30,46,34,20,10,17,5,5,106,-160
20131228CHAATL,0021300440,CHA,ATL,CHA,total, ,265,45,104,10,26,16,22, ,12,43,55,26,27,6,10,4,6,116,220
20131228CHAATL,0021300440,CHA,ATL,ATL,total, ,265,37,91,16,39,28,34, ,6,46,52,29,16,8,12,6,4,118,-260
20131228DALCHI,0021300441,DAL,CHI,DAL,total, ,240,41,78,13,26,10,11, ,7,32,39,26,20,8,16,7,3,105,-140
20131228DALCHI,0021300441,DAL,CHI,CHI,total, ,240,32,74,3,17,16,19, ,7,27,34,22,17,9,15,3,7,83,120
20131228NOPHOU,0021300442,NOP,HOU,NOP,total, ,240,41,93,10,22,6,8, ,12,30,42,28,25,5,10,5,5,98,350
20131228NOPHOU,0021300442,NOP,HOU,HOU,total, ,240,38,77,6,26,25,32, ,12,35,47,19,11,6,14,5,5,107,-450
20131228DENMEM,0021300443,DEN,MEM,DEN,total, ,240,33,70,10,22,23,28, ,6,19,25,17,18,5,14,7,3,99,130
20131228DENMEM,0021300443,DEN,MEM,MEM,total, ,240,47,91,8,19,18,25, ,19,27,46,26,22,12,7,3,7,120,-150
20131228MINMIL,0021300444,MIN,MIL,MIN,total, ,240,43,90,11,24,20,29, ,19,33,52,33,15,14,18,2,6,117,-320
20131228MINMIL,0021300444,MIN,MIL,MIL,total, ,240,40,89,5,22,10,17, ,16,27,43,25,20,12,20,6,2,95,260
20131228PHIPHX,0021300445,PHI,PHX,PHI,total, ,240,37,95,11,29,16,22, ,15,34,49,19,24,12,20,3,11,101,475
20131228PHIPHX,0021300445,PHI,PHX,PHX,total, ,240,44,95,9,33,18,23, ,15,42,57,24,21,9,19,11,3,115,-650
20131228MIAPOR,0021300446,MIA,POR,MIA,total, ,240,45,87,8,14,10,11, ,6,29,35,24,13,13,12,1,6,108,250
20131228MIAPOR,0021300446,MIA,POR,POR,total, ,240,39,77,11,26,18,21, ,7,34,41,32,12,6,17,6,1,107,-300
20131228UTALAC,0021300447,UTA,LAC,UTA,total, ,240,32,76,7,19,19,21, ,8,37,45,24,27,9,19,4,4,90,1200
20131228UTALAC,0021300447,UTA,LAC,LAC,total, ,240,35,77,3,14,25,32, ,7,34,41,20,16,14,13,4,4,98,-2000
20131229GSWCLE,0021300448,GSW,CLE,GSW,total, ,265,42,95,10,33,14,19, ,12,40,52,30,28,8,17,10,7,108,-300
20131229GSWCLE,0021300448,GSW,CLE,CLE,total, ,265,38,92,10,16,18,21, ,7,37,44,21,18,8,15,7,10,104,250
20131229ATLORL,0021300449,ATL,ORL,ATL,total, ,240,36,81,15,39,15,21, ,7,29,36,20,23,9,13,3,3,102,130
20131229ATLORL,0021300449,ATL,ORL,ORL,total, ,240,41,74,8,21,19,24, ,4,36,40,30,20,10,17,3,3,109,-150
20131229HOUOKC,0021300450,HOU,OKC,HOU,total, ,240,31,85,7,28,17,31, ,11,27,38,8,14,4,9,4,5,86,165
20131229HOUOKC,0021300450,HOU,OKC,OKC,total, ,240,47,82,10,22,13,16, ,4,45,49,28,24,6,10,5,4,117,-185
20131229SACSAS,0021300451,SAC,SAS,SAC,total, ,240,41,91,7,14,15,20, ,16,35,51,20,18,3,7,6,4,104,700
20131229SACSAS,0021300451,SAC,SAS,SAS,total, ,240,44,94,8,24,16,19, ,10,34,44,29,17,5,4,4,6,112,-1000
20131229PHILAL,0021300452,PHI,LAL,PHI,total, ,240,39,95,6,24,27,33, ,17,32,49,24,24,13,10,6,8,111,250
20131229PHILAL,0021300452,PHI,LAL,LAL,total, ,240,31,84,12,37,30,34, ,18,37,55,20,20,4,20,8,6,104,-300
20131230WASDET,0021300453,WAS,DET,WAS,total, ,240,39,78,7,19,21,27, ,9,33,42,25,27,11,15,2,2,106,120
20131230WASDET,0021300453,WAS,DET,DET,total, ,240,36,82,6,20,21,35, ,18,25,43,26,24,9,16,2,2,99,-140
20131230CHIMEM,0021300454,CHI,MEM,CHI,total, ,240,28,65,6,15,33,42, ,9,28,37,16,21,13,20,10,6,95,180
20131230CHIMEM,0021300454,CHI,MEM,MEM,total, ,240,35,78,0,5,21,28, ,12,25,37,19,27,13,20,6,10,91,-220
20131230DALMIN,0021300455,DAL,MIN,DAL,total, ,240,41,86,6,24,12,14, ,9,30,39,33,20,12,11,5,4,100,160
20131230DALMIN,0021300455,DAL,MIN,MIN,total, ,240,36,79,6,23,20,23, ,12,34,46,22,15,6,17,4,5,98,-180
20131230PORNOP,0021300456,POR,NOP,POR,total, ,240,39,88,12,32,18,24, ,10,28,38,25,13,5,9,9,10,108,-130
20131230PORNOP,0021300456,POR,NOP,NOP,total, ,240,48,89,2,11,12,15, ,9,38,47,19,19,5,9,10,9,110,110
20131230MIADEN,0021300457,MIA,DEN,MIA,total, ,240,34,67,11,23,18,28, ,5,26,31,23,13,7,13,4,2,97,-200
20131230MIADEN,0021300457,MIA,DEN,DEN,total, ,240,38,81,8,20,10,11, ,8,29,37,23,21,6,13,2,4,94,170
20131230CHAUTA,0021300458,CHA,UTA,CHA,total, ,240,31,84,7,14,11,15, ,12,33,45,13,12,6,11,3,9,80,120
20131230CHAUTA,0021300458,CHA,UTA,UTA,total, ,240,34,80,8,21,7,9, ,10,36,46,17,17,6,13,9,3,83,-140
20131230PHXLAC,0021300459,PHX,LAC,PHX,total, ,240,41,85,12,31,13,22, ,10,35,45,26,20,17,16,9,4,107,300
20131230PHXLAC,0021300459,PHX,LAC,LAC,total, ,240,31,85,7,20,19,26, ,14,34,48,17,23,8,20,4,9,88,-360
20131231ATLBOS,0021300460,ATL,BOS,ATL,total, ,240,33,91,5,29,21,25, ,15,36,51,21,15,7,14,4,7,92,130
20131231ATLBOS,0021300460,ATL,BOS,BOS,total, ,240,35,84,5,20,16,17, ,8,39,47,28,22,6,15,7,4,91,-150
20131231CLEIND,0021300461,CLE,IND,CLE,total, ,240,29,80,1,12,17,23, ,12,36,48,15,22,5,13,3,9,76,900
20131231CLEIND,0021300461,CLE,IND,IND,total, ,240,34,77,5,25,18,22, ,8,33,41,22,16,7,11,9,3,91,-1300
20131231GSWORL,0021300462,GSW,ORL,GSW,total, ,240,41,85,6,27,6,10, ,12,44,56,21,13,3,17,11,3,94,-250
20131231GSWORL,0021300462,GSW,ORL,ORL,total, ,240,34,89,5,19,8,13, ,9,28,37,19,13,7,9,3,11,81,210
20131231TORCHI,0021300463,TOR,CHI,TOR,total, ,240,29,69,4,14,23,31, ,7,37,44,16,22,5,15,6,4,85,100
20131231TORCHI,0021300463,TOR,CHI,CHI,total, ,240,30,82,2,9,17,21, ,9,36,45,17,21,5,15,4,6,79,-120
20131231SACHOU,0021300464,SAC,HOU,SAC,total, ,240,42,85,7,22,19,23, ,9,30,39,22,26,9,13,2,7,110,450
20131231SACHOU,0021300464,SAC,HOU,HOU,total, ,240,39,81,7,28,21,33, ,14,29,43,16,23,10,16,7,2,106,-600
20131231BKNSAS,0021300465,BKN,SAS,BKN,total, ,240,37,84,5,15,13,15, ,11,23,34,24,24,8,15,2,6,92,700
20131231BKNSAS,0021300465,BKN,SAS,SAS,total, ,240,40,78,9,20,24,28, ,14,33,47,27,17,8,15,6,2,113,-1000
20131231POROKC,0021300466,POR,OKC,POR,total, ,240,36,91,8,33,18,21, ,10,33,43,26,22,5,6,3,4,98,210
20131231POROKC,0021300466,POR,OKC,OKC,total, ,240,36,82,3,14,19,26, ,10,42,52,15,20,3,10,4,3,94,-250
20131231MILLAL,0021300467,MIL,LAL,MIL,total, ,240,40,91,6,23,8,14, ,16,35,51,17,16,10,7,4,10,94,210
20131231MILLAL,0021300467,MIL,LAL,LAL,total, ,240,29,81,7,24,14,18, ,9,30,39,18,20,2,13,10,4,79,-250
20140101DALWAS,0021300468,DAL,WAS,DAL,total, ,240,30,78,6,24,21,23, ,12,32,44,18,12,12,15,3,6,87,110
20140101DALWAS,0021300468,DAL,WAS,WAS,total, ,240,33,88,5,24,7,10, ,15,31,46,17,21,9,18,6,3,78,-130
20140101INDTOR,0021300469,IND,TOR,IND,total, ,240,32,74,5,14,13,20, ,7,29,36,16,27,8,22,3,4,82,-240
20140101INDTOR,0021300469,IND,TOR,TOR,total, ,240,34,78,7,19,20,23, ,9,30,39,27,18,12,17,4,3,95,200
20140101NOPMIN,0021300470,NOP,MIN,NOP,total, ,240,45,87,6,20,16,22, ,13,24,37,20,25,10,17,5,6,112,200
20140101NOPMIN,0021300470,NOP,MIN,MIN,total, ,240,44,79,8,22,28,35, ,10,27,37,26,20,10,15,6,5,124,-240
20140101PHIDEN,0021300471,PHI,DEN,PHI,total, ,240,43,92,9,23,19,28, ,14,39,53,23,25,10,17,5,8,114,400
20140101PHIDEN,0021300471,PHI,DEN,DEN,total, ,240,36,91,5,25,25,35, ,15,33,48,23,28,7,14,8,5,102,-500
20140101CHALAC,0021300472,CHA,LAC,CHA,total, ,240,29,76,6,21,21,22, ,7,31,38,19,13,7,16,1,3,85,500
20140101CHALAC,0021300472,CHA,LAC,LAC,total, ,240,47,85,11,34,7,10, ,8,36,44,36,20,9,13,3,1,112,-700
20140102ORLCLE,0021300473,ORL,CLE,ORL,total, ,265,32,84,7,25,10,18, ,8,41,49,21,20,5,14,12,5,81,110
20140102ORLCLE,0021300473,ORL,CLE,CLE,total, ,265,33,96,4,19,17,24, ,17,42,59,22,21,6,12,5,12,87,-130
20140102GSWMIA,0021300474,GSW,MIA,GSW,total, ,240,46,82,15,29,16,19, ,6,34,40,29,24,9,18,1,2,123,190
20140102GSWMIA,0021300474,GSW,MIA,MIA,total, ,240,40,78,8,18,26,31, ,5,26,31,20,19,10,15,2,1,114,-230
20140102BOSCHI,0021300475,BOS,CHI,BOS,total, ,240,32,81,2,12,16,23, ,13,35,48,15,26,7,19,8,6,82,175
20140102BOSCHI,0021300475,BOS,CHI,CHI,total, ,240,35,84,2,15,22,28, ,12,29,41,26,19,7,13,6,8,94,-210
20140102BKNOKC,0021300476,BKN,OKC,BKN,total, ,240,31,70,9,24,24,31, ,9,25,34,16,20,13,19,2,6,95,700
20140102BKNOKC,0021300476,BKN,OKC,OKC,total, ,240,34,68,9,22,16,19, ,6,27,33,20,23,9,21,6,2,93,-1000
20140102NYKSAS,0021300477,NYK,SAS,NYK,total, ,240,39,76,9,17,18,20, ,9,31,40,19,23,7,13,5,4,105,600
20140102NYKSAS,0021300477,NYK,SAS,SAS,total, ,240,37,77,14,32,13,19, ,9,25,34,29,16,5,12,4,5,101,-900
20140102MEMPHX,0021300478,MEM,PHX,MEM,total, ,240,44,92,3,14,8,14, ,19,40,59,20,16,6,15,4,5,99,175
20140102MEMPHX,0021300478,MEM,PHX,PHX,total, ,240,37,90,8,30,9,16, ,13,27,40,18,14,11,12,5,4,91,-210
20140102MILUTA,0021300479,MIL,UTA,MIL,total, ,240,36,76,4,22,11,14, ,6,28,34,21,19,8,13,4,6,87,180
20140102MILUTA,0021300479,MIL,UTA,UTA,total, ,240,36,81,7,16,17,17, ,9,34,43,15,15,10,11,6,4,96,-220
20140102CHAPOR,0021300480,CHA,POR,CHA,total, ,240,34,79,7,16,29,36, ,6,24,30,15,10,10,9,2,2,104,600
20140102CHAPOR,0021300480,CHA,POR,POR,total, ,240,54,93,21,33,5,7, ,12,40,52,34,25,8,15,2,2,134,-800
20140102PHISAC,0021300481,PHI,SAC,PHI,total, ,240,42,90,5,19,24,31, ,13,34,47,23,31,12,12,11,7,113,320
20140102PHISAC,0021300481,PHI,SAC,SAC,total, ,240,35,83,7,23,27,37, ,16,35,51,14,27,4,22,7,11,104,-400
20140103TORWAS,0021300482,TOR,WAS,TOR,total, ,240,40,79,11,22,10,13, ,10,23,33,29,20,8,12,4,2,101,140
20140103TORWAS,0021300482,TOR,WAS,WAS,total, ,240,34,82,4,12,16,17, ,16,26,42,19,14,7,17,2,4,88,-160
20140103GSWATL,0021300483,GSW,ATL,GSW,total, ,240,39,87,6,27,17,25, ,13,34,47,30,17,15,21,7,4,101,-150
20140103GSWATL,0021300483,GSW,ATL,ATL,total, ,240,37,80,10,31,16,19, ,7,34,41,23,19,15,19,4,7,100,130
20140103NOPBOS,0021300484,NOP,BOS,NOP,total, ,240,38,77,2,6,17,22, ,12,33,45,23,19,3,15,4,5,95,145
20140103NOPBOS,0021300484,NOP,BOS,BOS,total, ,240,31,89,7,29,23,28, ,22,27,49,22,21,5,9,5,4,92,-165
20140103NYKHOU,0021300485,NYK,HOU,NYK,total, ,240,37,89,9,24,17,24, ,17,27,44,20,22,9,8,3,4,100,590
20140103NYKHOU,0021300485,NYK,HOU,HOU,total, ,240,34,74,10,26,24,28, ,10,34,44,16,19,4,15,4,3,102,-750
20140103LACDAL,0021300486,LAC,DAL,LAC,total, ,240,40,82,9,23,30,38, ,13,33,46,21,16,5,10,4,1,119,-145
20140103LACDAL,0021300486,LAC,DAL,DAL,total, ,240,45,88,12,28,10,14, ,11,28,39,29,25,8,11,1,4,112,125
20140103MEMDEN,0021300487,MEM,DEN,MEM,total, ,240,37,76,5,12,29,38, ,10,25,35,23,21,11,13,3,5,108,165
20140103MEMDEN,0021300487,MEM,DEN,DEN,total, ,240,43,80,9,22,16,21, ,11,30,41,27,28,7,16,5,3,111,-185
20140103UTALAL,0021300488,UTA,LAL,UTA,total, ,240,38,86,8,26,15,23, ,12,29,41,28,20,5,10,3,6,99,135
20140103UTALAL,0021300488,UTA,LAL,LAL,total, ,240,42,81,10,24,16,21, ,10,36,46,33,25,4,10,6,3,110,-155
20140104NOPIND,0021300489,NOP,IND,NOP,total, ,240,31,68,3,9,17,26, ,5,28,33,15,18,9,17,6,9,82,600
20140104NOPIND,0021300489,NOP,IND,IND,total, ,240,39,83,7,22,14,19, ,14,31,45,20,23,5,15,9,6,99,-900
20140104MIAORL,0021300490,MIA,ORL,MIA,total, ,240,40,74,6,16,24,31, ,7,33,40,23,16,9,15,2,3,110,-600
20140104MIAORL,0021300490,MIA,ORL,ORL,total, ,240,33,80,8,26,20,24, ,12,29,41,16,24,6,15,3,2,94,450
20140104CLEBKN,0021300491,CLE,BKN,CLE,total, ,240,29,79,10,22,14,20, ,14,31,45,14,22,4,11,3,4,82,240
20140104CLEBKN,0021300491,CLE,BKN,BKN,total, ,240,31,71,8,24,19,22, ,6,27,33,24,18,4,9,4,3,89,-280
20140104ATLCHI,0021300492,ATL,CHI,ATL,total, ,240,32,86,8,28,12,14, ,17,26,43,21,20,9,15,8,12,84,175
20140104ATLCHI,0021300492,ATL,CHI,CHI,total, ,240,33,81,6,17,19,24, ,20,32,52,19,15,12,13,12,8,91,-210
20140104OKCMIN,0021300493,OKC,MIN,OKC,total, ,240,40,83,8,24,27,28, ,10,35,45,22,29,7,22,8,1,115,110
20140104OKCMIN,0021300493,OKC,MIN,MIN,total, ,240,43,94,7,20,18,29, ,9,31,40,25,24,12,15,1,8,111,-130
20140104LACSAS,0021300494,LAC,SAS,LAC,total, ,240,37,79,3,15,15,21, ,7,26,33,21,24,6,15,3,4,92,400
20140104LACSAS,0021300494,LAC,SAS,SAS,total, ,240,50,90,4,18,12,16, ,11,31,42,34,20,5,12,4,3,116,-500
20140104MILPHX,0021300495,MIL,PHX,MIL,total, ,240,37,68,10,21,16,20, ,5,31,36,18,20,3,25,4,2,100,310
20140104MILPHX,0021300495,MIL,PHX,PHX,total, ,240,41,85,12,27,22,25, ,9,27,36,20,21,13,11,2,4,116,-380
20140104PHIPOR,0021300496,PHI,POR,PHI,total, ,240,40,88,4,14,17,24, ,6,37,43,18,25,12,14,3,9,101,750
20140104PHIPOR,0021300496,PHI,POR,POR,total, ,240,36,99,3,22,24,30, ,19,40,59,26,20,7,18,9,3,99,-1200
20140104CHASAC,0021300497,CHA,SAC,CHA,total, ,240,45,83,9,15,14,23, ,6,32,38,22,19,5,11,4,5,113,175
20140104CHASAC,0021300497,CHA,SAC,SAC,total, ,240,42,92,6,17,13,19, ,17,35,52,17,23,8,14,5,4,103,-210
20140105MEMDET,0021300498,MEM,DET,MEM,total, ,240,43,92,8,15,18,22, ,19,40,59,31,15,4,10,4,5,112,130
20140105MEMDET,0021300498,MEM,DET,DET,total, ,240,35,86,4,17,10,20, ,12,31,43,23,20,4,11,5,4,84,-150
20140105INDCLE,0021300499,IND,CLE,IND,total, ,240,28,77,8,24,18,22, ,10,32,42,17,19,8,13,4,2,82,-550
20140105INDCLE,0021300499,IND,CLE,CLE,total, ,240,27,79,6,20,18,20, ,16,33,49,14,25,7,18,2,4,78,425
20140105TORMIA,0021300500,TOR,MIA,TOR,total, ,240,39,77,7,22,12,21, ,7,27,34,24,23,5,13,7,2,97,240
20140105TORMIA,0021300500,TOR,MIA,MIA,total, ,240,38,81,3,11,23,27, ,14,28,42,17,24,8,10,2,7,102,-280
20140105GSWWAS,0021300501,GSW,WAS,GSW,total, ,240,43,85,9,22,17,20, ,8,37,45,24,15,8,12,7,5,112,-165
20140105GSWWAS,0021300501,GSW,WAS,WAS,total, ,240,37,86,6,20,16,16, ,9,33,42,23,17,8,13,5,7,96,145
20140105BOSOKC,0021300502,BOS,OKC,BOS,total, ,240,35,80,11,23,15,24, ,12,25,37,23,26,5,15,6,5,96,400
20140105BOSOKC,0021300502,BOS,OKC,OKC,total, ,240,43,83,9,19,24,31, ,12,31,43,28,16,10,9,5,6,119,-500
20140105NYKDAL,0021300503,NYK,DAL,NYK,total, ,240,37,76,5,13,13,16, ,9,38,47,20,18,8,14,3,1,92,240
20140105NYKDAL,0021300503,NYK,DAL,DAL,total, ,240,32,78,6,26,10,18, ,7,27,34,13,17,6,10,1,3,80,-280
20140105DENLAL,0021300504,DEN,LAL,DEN,total, ,240,53,99,12,29,19,24, ,17,41,58,32,25,12,15,8,5,137,-140
20140105DENLAL,0021300504,DEN,LAL,LAL,total, ,240,42,89,3,21,28,36, ,9,29,38,26,18,8,15,5,8,115,120
20140106MINPHI,0021300505,MIN,PHI,MIN,total, ,240,46,100,16,26,18,23, ,14,39,53,28,14,13,13,6,6,126,-300
20140106MINPHI,0021300505,MIN,PHI,PHI,total, ,240,38,80,8,18,11,16, ,4,36,40,26,22,9,22,6,6,95,250
20140106ATLBKN,0021300506,ATL,BKN,ATL,total, ,240,27,70,8,24,24,26, ,10,29,39,21,23,5,18,4,5,86,105
20140106ATLBKN,0021300506,ATL,BKN,BKN,total, ,240,33,80,8,27,17,26, ,15,28,43,17,25,10,11,5,4,91,-125
20140106ORLLAC,0021300507,ORL,LAC,ORL,total, ,240,30,84,7,19,14,21, ,15,35,50,15,20,8,17,1,10,81,290
20140106ORLLAC,0021300507,ORL,LAC,LAC,total, ,240,35,83,11,31,20,24, ,13,38,51,30,17,9,14,10,1,101,-350
20140107WASCHA,0021300508,WAS,CHA,WAS,total, ,240,40,85,5,17,12,15, ,8,38,46,20,20,7,7,8,1,97,-125
20140107WASCHA,0021300508,WAS,CHA,CHA,total, ,240,31,72,6,16,15,24, ,3,35,38,19,13,3,13,1,8,83,105
20140107PHICLE,0021300509,PHI,CLE,PHI,total, ,240,34,86,4,19,21,27, ,8,30,38,21,18,9,10,6,9,93,200
20140107PHICLE,0021300509,PHI,CLE,CLE,total, ,240,44,89,13,28,10,18, ,14,44,58,29,27,5,18,9,6,111,-240
20140107TORIND,0021300510,TOR,IND,TOR,total, ,240,30,81,5,19,14,18, ,5,31,36,18,25,7,9,4,8,79,350
20140107TORIND,0021300510,TOR,IND,IND,total, ,240,32,75,1,11,21,26, ,11,42,53,17,19,5,15,8,4,86,-450
20140107NOPMIA,0021300511,NOP,MIA,NOP,total, ,240,36,77,3,9,13,17, ,12,29,41,18,22,9,16,4,2,88,320
20140107NOPMIA,0021300511,NOP,MIA,MIA,total, ,240,40,78,9,27,18,23, ,9,30,39,24,18,6,12,2,4,107,-400
20140107DETNYK,0021300512,DET,NYK,DET,total, ,240,32,86,3,19,18,23, ,16,38,54,19,20,8,16,4,4,85,135
20140107DETNYK,0021300512,DET,NYK,NYK,total, ,240,33,81,9,26,14,20, ,9,29,38,24,22,10,13,4,4,89,-155
20140107PHXCHI,0021300513,PHX,CHI,PHX,total, ,240,33,82,6,23,15,19, ,9,32,41,12,21,7,12,8,5,87,110
20140107PHXCHI,0021300513,PHX,CHI,CHI,total, ,240,36,82,6,14,14,23, ,14,36,50,26,18,6,14,5,8,92,-130
20140107SASMEM,0021300514,SAS,MEM,SAS,total, ,265,43,83,7,24,17,25, ,9,35,44,24,16,9,17,5,5,110,-240
20140107SASMEM,0021300514,SAS,MEM,MEM,total, ,265,46,99,6,17,10,15, ,12,28,40,22,24,7,11,5,5,108,200
20140107GSWMIL,0021300515,GSW,MIL,GSW,total, ,240,39,85,10,32,13,20, ,16,40,56,21,22,5,17,4,3,101,-550
20140107GSWMIL,0021300515,GSW,MIL,MIL,total, ,240,31,80,5,15,13,18, ,10,26,36,20,19,8,11,3,4,80,425
20140107LALDAL,0021300516,LAL,DAL,LAL,total, ,240,34,81,11,31,18,26, ,11,35,46,21,16,6,19,3,3,97,450
20140107LALDAL,0021300516,LAL,DAL,DAL,total, ,240,48,90,5,17,9,15, ,6,34,40,32,17,17,12,3,3,110,-600
20140107BOSDEN,0021300517,BOS,DEN,BOS,total, ,240,35,91,4,18,24,32, ,10,25,35,22,28,8,14,2,10,98,270
20140107BOSDEN,0021300517,BOS,DEN,DEN,total, ,240,43,83,14,31,29,38, ,14,42,56,30,28,5,21,10,2,129,-330
20140107OKCUTA,0021300518,OKC,UTA,OKC,total, ,240,35,89,6,34,25,31, ,15,25,40,18,27,13,10,2,6,101,220
20140107OKCUTA,0021300518,OKC,UTA,UTA,total, ,240,40,68,8,18,24,31, ,3,37,40,22,20,6,17,6,2,112,-260
20140107PORSAC,0021300519,POR,SAC,POR,total, ,240,39,90,10,27,31,36, ,14,37,51,24,37,3,16,6,3,119,-200
20140107PORSAC,0021300519,POR,SAC,SAC,total, ,240,40,85,7,15,36,50, ,12,36,48,20,25,9,8,3,6,123,170
20140108DALSAS,0021300520,DAL,SAS,DAL,total, ,240,39,93,7,19,5,8, ,9,23,32,20,19,10,7,3,3,90,175
20140108DALSAS,0021300520,DAL,SAS,SAS,total, ,240,40,76,9,20,23,26, ,12,43,55,25,10,6,16,3,3,112,-210
20140108DETTOR,0021300521,DET,TOR,DET,total, ,240,34,86,4,16,19,35, ,11,36,47,20,26,7,15,5,10,91,210
20140108DETTOR,0021300521,DET,TOR,TOR,total, ,240,35,86,11,31,31,34, ,12,43,55,25,30,5,12,10,5,112,-250
20140108INDATL,0021300522,IND,ATL,IND,total, ,240,35,87,9,27,8,9, ,14,32,46,19,21,7,16,4,3,87,-200
20140108INDATL,0021300522,IND,ATL,ATL,total, ,240,34,75,10,23,19,22, ,6,28,34,27,14,8,10,3,4,97,170
20140108GSWBKN,0021300523,GSW,BKN,GSW,total, ,240,36,78,9,26,17,23, ,6,34,40,19,27,7,18,5,2,98,-250
20140108GSWBKN,0021300523,GSW,BKN,BKN,total, ,240,34,77,5,19,29,35, ,10,31,41,13,20,12,15,2,5,102,210
20140108PHXMIN,0021300524,PHX,MIN,PHX,total, ,240,38,92,11,29,17,23, ,15,35,50,19,30,6,10,3,5,104,310
20140108PHXMIN,0021300524,PHX,MIN,MIN,total, ,240,34,86,6,16,29,35, ,12,39,51,19,18,3,11,5,3,103,-370
20140108WASNOP,0021300525,WAS,NOP,WAS,total, ,240,38,80,10,21,16,26, ,13,33,46,24,23,6,12,5,9,102,150
20140108WASNOP,0021300525,WAS,NOP,NOP,total, ,240,35,78,4,13,22,27, ,8,29,37,23,24,8,10,9,5,96,-170
20140108LALHOU,0021300526,LAL,HOU,LAL,total, ,240,36,88,7,24,20,25, ,14,33,47,20,32,7,18,7,3,99,970
20140108LALHOU,0021300526,LAL,HOU,HOU,total, ,240,39,86,7,28,28,50, ,16,36,52,18,19,12,9,3,7,113,-1400
20140108ORLPOR,0021300527,ORL,POR,ORL,total, ,240,33,83,7,20,21,27, ,10,32,42,21,12,5,9,2,9,94,750
20140108ORLPOR,0021300527,ORL,POR,POR,total, ,240,45,95,9,30,11,13, ,11,36,47,27,16,6,7,9,2,110,-1200
20140108BOSLAC,0021300528,BOS,LAC,BOS,total, ,240,39,83,5,17,22,30, ,10,35,45,25,30,7,18,1,4,105,475
20140108BOSLAC,0021300528,BOS,LAC,LAC,total, ,240,36,79,11,30,28,39, ,7,30,37,26,23,11,13,4,1,111,-650
20140109MIANYK,0021300529,MIA,NYK,MIA,total, ,240,37,68,7,21,11,21, ,4,28,32,20,13,7,15,4,1,92,-400
20140109MIANYK,0021300529,MIA,NYK,NYK,total, ,240,44,82,9,24,5,10, ,10,33,43,25,19,8,10,1,4,102,320
20140109OKCDEN,0021300530,OKC,DEN,OKC,total, ,240,30,85,6,24,22,27, ,8,38,46,11,20,8,12,10,4,88,135
20140109OKCDEN,0021300530,OKC,DEN,DEN,total, ,240,37,90,14,31,13,18, ,12,41,53,24,26,7,12,4,10,101,-155
20140110WASIND,0021300531,WAS,IND,WAS,total, ,240,26,81,5,14,9,23, ,8,33,41,13,25,8,14,7,1,66,400
20140110WASIND,0021300531,WAS,IND,IND,total, ,240,37,83,6,13,13,22, ,11,50,61,25,22,6,15,1,7,93,-500
20140110DETPHI,0021300532,DET,PHI,DET,total, ,240,40,94,11,30,23,33, ,25,37,62,24,19,12,18,14,3,114,-135
20140110DETPHI,0021300532,DET,PHI,PHI,total, ,240,41,95,8,24,14,20, ,13,29,42,23,19,12,16,3,14,104,115
20140110HOUATL,0021300533,HOU,ATL,HOU,total, ,240,29,70,6,19,16,22, ,10,34,44,15,18,3,16,2,5,80,-140
20140110HOUATL,0021300533,HOU,ATL,ATL,total, ,240,32,86,9,32,10,11, ,13,27,40,25,17,9,12,5,2,83,120
20140110PHXMEM,0021300534,PHX,MEM,PHX,total, ,240,38,92,11,30,12,16, ,14,30,44,19,23,4,6,6,9,99,130
20140110PHXMEM,0021300534,PHX,MEM,MEM,total, ,240,42,86,6,15,14,23, ,14,39,53,24,11,1,8,9,6,104,-150
20140110CHAMIN,0021300535,CHA,MIN,CHA,total, ,240,37,84,8,19,10,14, ,4,29,33,23,17,10,10,7,5,92,450
20140110CHAMIN,0021300535,CHA,MIN,MIN,total, ,240,48,88,9,19,14,19, ,12,42,54,31,16,6,14,5,7,119,-600
20140110DALNOP,0021300536,DAL,NOP,DAL,total, ,240,41,78,14,28,11,16, ,11,28,39,32,17,9,12,7,8,107,-125
